Name,Breed,Weight,Height,Life Expectancy,Coat Length,Grooming Needs,Energy Level,Intelligence Level,Playfulness,Vocalization,Adaptability
Electro,Siamese,4.2,24,15,2,1,7,6,9,10,9
Hiccup,Siamese,5.9,20,15,1,1,9,7,9,10,9
Isamu,Bengal,6.3,30,14,2,1,10,6,10,7,8
Daisy Love,Siamese,4.4,21,12,2,1,7,8,10,9,9
Bubble,Siamese,4.0,20,13,2,1,8,8,8,8,10
Nobu,Siamese,4.5,22,14,1,1,8,7,8,10,9
Godiva,Siamese,4.3,20,12,2,1,7,7,9,9,8
Tinkerbell,Siamese,4.2,25,15,2,1,9,7,8,9,8
Lollipop,Siamese,3.1,22,15,2,1,8,7,10,10,10
Godiva,Siamese,6.0,23,13,2,1,7,6,9,9,8
Claws,Siamese,4.2,21,13,2,1,9,8,8,10,8
Amadeus,Sphynx,3.5,24,12,0,0,8,6,5,7,8
Hannibal,Persian,3.6,31,13,3,3,4,6,3,4,4
Quest,Khao Manee,4.6,21,13,2,1,6,8,9,3,8
Twinkles,Siamese,3.0,26,15,1,1,7,7,9,10,9
Houdini,Siamese,4.5,26,13,2,1,7,7,10,9,9
Warrior,Siamese,5.7,21,14,2,1,9,8,10,9,8
Blossom,Siamese,5.5,21,12,1,1,9,6,10,9,9
Caramel,Persian,3.3,28,11,3,3,4,5,4,3,5
Cashmere,Siamese,3.1,21,15,2,1,7,8,8,8,9
Cookie,Siamese,4.5,25,13,1,1,7,7,10,9,10
Dai,Siamese,4.0,23,13,1,1,8,7,8,10,10
Celestia,Siamese,5.7,25,15,1,1,8,8,8,8,9
Gum Drop,Siamese,4.7,21,13,1,1,9,8,8,8,10
Hendrix,Siamese,4.3,25,15,2,1,8,8,10,9,10
Vida,Siamese,4.6,22,12,2,1,7,6,9,8,8
Cute,Siamese,3.7,21,13,2,1,8,7,9,8,8
Naoko,Siamese,5.1,25,12,1,1,8,8,9,9,9
Midori,Persian,6.6,32,13,3,3,4,4,4,4,4
Tarzan,Siamese,5.7,24,15,2,1,9,7,8,9,10
Cuddlebug,Siamese,5.0,25,15,1,1,9,6,10,8,8
Haruki,Siamese,4.3,24,12,1,1,9,8,10,10,9
Olympia,Siamese,5.2,26,13,1,1,9,8,9,9,8
Skittles,Khao Manee,4.9,23,16,2,1,7,6,9,5,8
Kioshi,Siamese,4.9,26,12,2,1,9,7,9,9,8
Rickles,Siamese,4.2,26,13,1,1,7,7,8,8,10
Sunshine,Siamese,4.4,20,14,1,1,9,8,9,10,8
Koto,Siamese,4.2,20,13,1,1,8,7,10,9,8
Rainbow,Siamese,4.2,25,13,2,1,7,7,8,10,8
Hiromi,Ragdoll,6.1,28,12,3,2,5,5,5,2,8
Sake,Siamese,5.3,20,14,2,1,8,8,10,8,9
Ziggy,Siamese,4.9,22,13,2,1,8,6,8,9,10
Vista,British Shorthair,5.3,29,12,2,1,4,7,4,3,7
Muffin,Siamese,5.6,21,14,2,1,7,6,9,9,9
Jiggles,Siamese,5.8,25,12,1,1,9,8,10,9,10
Gorgeous,Khao Manee,3.5,23,15,1,1,6,6,8,4,10
Gumdrop,Siamese,5.7,20,14,2,1,8,8,9,9,8
Leia,Sphynx,3.3,21,12,0,0,6,6,6,7,7
Quinella,Siamese,3.6,25,14,2,1,9,8,9,8,10
Beowulf,Siamese,4.2,22,14,1,1,7,6,8,8,9
Sumo,Abyssinian,4.4,20,11,2,0,7,7,9,5,10
Leia,Siamese,4.1,20,13,1,1,7,8,8,10,8
Masi,Bengal,6.1,32,12,1,1,10,8,10,6,9
Buttercup,Siamese,5.3,22,15,2,1,8,7,10,8,8
Doraemon,Siamese,4.1,23,15,2,1,9,6,9,8,10
Kei,Ragdoll,8.8,32,17,3,2,3,7,4,3,6
Maeko,Siamese,3.1,25,13,2,1,8,8,8,10,10
Pharaoh,Siamese,5.8,23,15,1,1,7,6,8,8,9
Yoshie,Khao Manee,3.4,23,13,1,1,7,7,8,4,9
Sephora,Siamese,5.7,24,13,1,1,7,6,10,10,9
Fuku,Munchkin,2.3,20,12,1,1,7,7,7,6,7
Keiji,Persian,6.3,32,11,3,3,3,4,4,4,6
Muggles,Siamese,5.5,21,14,1,1,8,7,9,10,10
Keiko,Persian,7.0,31,11,3,3,3,5,5,4,5
Hiroki,Abyssinian,3.0,21,14,1,0,8,7,8,6,10
Lollipop,Siamese,5.3,22,14,1,1,8,8,9,9,8
Mars,Siamese,3.1,22,12,1,1,9,7,8,10,10
Calico,Abyssinian,3.2,23,14,2,0,8,6,9,5,10
Hideko,Abyssinian,3.9,23,14,1,0,9,7,7,7,9
Nibbles,British Shorthair,5.5,28,16,1,1,4,6,4,4,7
Hopper,Siamese,5.1,22,13,1,1,9,8,8,9,9
Cute,Siamese,5.7,26,14,2,1,8,6,10,8,9
Rosie,Siamese,5.0,23,15,2,1,7,8,10,9,8
Nesca,Abyssinian,4.7,23,15,1,0,8,6,7,5,9
Domino,Abyssinian,4.0,24,15,1,0,9,7,8,6,9
Hiccup,Siamese,5.0,25,15,2,1,9,8,8,9,8
Jiggles,Siamese,5.2,24,12,2,1,9,6,9,9,8
Radar,Siamese,3.5,25,14,2,1,7,8,8,9,8
Kitkat,British Shorthair,6.2,26,17,1,1,6,5,3,4,8
Bambi,Siamese,5.4,21,12,2,1,9,7,10,10,9
Mookie,Siamese,4.7,20,14,2,1,9,8,10,10,8
Whitman,British Shorthair,6.8,28,17,1,1,4,7,4,4,8
Guinevere,Siamese,3.1,23,15,1,1,7,7,8,10,10
Daffodil,Siamese,3.1,24,14,2,1,9,7,9,8,9
Dior,Abyssinian,3.5,25,13,1,0,8,7,8,6,9
Hercules,Siamese,4.7,21,12,1,1,8,7,10,8,10
Osprey,Bengal,7.1,33,12,1,1,8,6,9,7,7
Huggie,Siamese,5.2,20,15,2,1,8,8,8,8,9
Crocket,Persian,3.1,25,11,3,3,5,6,5,4,5
Squirrel,Bengal,7.2,28,12,2,1,9,7,10,6,7
Tortie,Siamese,4.8,26,15,2,1,9,7,10,9,9
Nibs,Siamese,4.7,24,14,2,1,8,6,10,10,9
Cuddles,Sphynx,4.5,23,14,0,0,7,6,6,8,7
Angelic,Siamese,3.4,23,13,2,1,7,6,9,8,8
Nintendo,Siamese,4.8,22,14,1,1,9,7,9,10,10
Enerla,Bengal,7.8,33,13,1,1,8,8,10,7,8
Nori,Siamese,4.1,24,15,2,1,8,8,9,10,10
Hideki,Siamese,5.2,26,14,1,1,7,6,8,10,8
Samurai,Sphynx,3.3,20,13,0,0,8,6,5,8,9
Ivy,Siamese,3.3,23,15,2,1,8,7,8,8,8
Leia,Siamese,3.9,25,12,2,1,7,6,9,10,8
Cute,Siamese,4.3,26,13,2,1,9,6,10,10,9
Vida,Siamese,5.2,26,12,2,1,7,8,8,9,9
Slinky,Siamese,3.2,22,12,1,1,9,8,8,10,8
Tuggles,Siamese,5.7,24,14,1,1,7,6,10,10,8
Caramel,Persian,5.0,31,12,3,3,3,5,4,2,6
Tofu,Siamese,3.0,20,15,2,1,8,8,8,10,10
Karma,Siamese,4.1,25,15,2,1,9,6,8,8,9
Juniper,Persian,4.4,27,13,3,3,5,6,5,3,4
Bootsy,Siamese,5.0,26,13,1,1,7,8,10,9,10
Haruko,Siamese,3.6,24,13,2,1,7,7,8,9,8
Midori,Siamese,5.1,21,13,2,1,7,6,8,10,10
Baby Bear,Siamese,4.1,22,15,2,1,9,6,8,8,8
Queen,Siamese,4.9,26,13,2,1,7,8,10,8,8
Samurai,Siamese,5.3,26,13,2,1,9,7,8,8,9
Haruki,Siamese,4.1,24,12,2,1,7,8,8,10,10
Juliette,Siamese,4.8,23,13,2,1,9,6,10,10,10
Goldilocks,Siamese,3.6,26,15,1,1,8,8,8,8,8
Kabuki,Siamese,3.9,25,15,1,1,9,7,8,8,9
Button,Siamese,3.1,25,13,1,1,7,8,9,8,8
Wicca,Siamese,4.4,26,12,1,1,8,6,9,9,9
Bodhi,Siamese,5.2,26,12,1,1,8,8,9,8,10
Fresca,Siamese,4.7,21,14,1,1,7,6,9,9,10
Asa,Siamese,4.3,25,12,1,1,7,7,9,8,9
Taka,Siamese,4.6,24,12,1,1,7,8,9,9,10
Furrball,Siamese,3.9,22,15,2,1,7,6,10,8,10
Zena,Bengal,5.5,34,14,2,1,9,7,10,8,8
Asami,Siamese,5.3,23,12,2,1,8,7,8,9,9
Fuzzie,Siamese,4.4,21,13,2,1,9,8,8,9,9
Poppy,Khao Manee,3.4,23,12,2,1,6,6,9,5,9
Purrfect,Siamese,5.7,25,15,1,1,9,6,8,10,9
Yoshie,Siamese,4.1,21,14,1,1,7,8,10,10,10
Archimedes,Siamese,4.1,25,14,1,1,7,6,9,9,10
Cuddles,Sphynx,4.1,26,14,0,0,7,5,5,7,7
Cute,British Shorthair,6.7,30,15,2,1,6,5,5,3,7
Godfather,Siamese,3.9,26,15,2,1,8,6,8,10,10
Celestia,Persian,5.5,29,13,3,3,3,6,5,4,4
Sho,Siamese,5.1,22,15,1,1,9,6,10,8,8
Tamako,Siamese,5.5,21,12,2,1,8,7,9,8,8
Purrfect,Siamese,4.5,21,14,1,1,9,6,9,8,8
Asami,Abyssinian,3.7,26,13,2,0,9,6,7,5,8
Cupcake,Siamese,3.4,21,13,1,1,8,6,9,10,10
Kiyoshi,Siamese,4.6,21,13,1,1,9,8,9,10,9
Yoko,Siamese,4.4,26,13,2,1,8,7,9,8,9
Aragorn,Siamese,5.4,20,15,2,1,7,8,10,9,9
Princess,British Shorthair,6.6,25,16,2,1,6,5,4,3,6
Angel,Siamese,3.4,21,15,1,1,9,8,8,9,9
Kioshi,Siamese,4.2,21,15,2,1,8,8,10,8,9
Cute,Siamese,5.2,22,14,2,1,8,8,9,10,10
Enerla,Persian,4.7,29,13,3,3,4,5,5,3,6
Bambi,Siamese,5.8,22,14,1,1,7,6,10,8,9
Geronimo,Siamese,5.3,22,15,2,1,7,6,10,9,8
Amadeus,Siamese,3.0,25,13,1,1,9,7,8,9,8
Cuddles,Sphynx,3.4,20,14,0,0,6,7,5,8,8
Minerva,Siamese,5.8,24,12,2,1,7,8,9,8,9
Nariko,Sphynx,5.0,27,14,0,0,8,6,6,9,8
Prince,Siamese,4.5,20,15,2,1,8,6,9,8,8
Naoko,Siamese,5.5,25,13,2,1,9,8,8,9,9
Lucky,Sphynx,4.4,25,14,0,0,7,6,6,7,9
Akihiko,Siamese,4.1,25,13,2,1,7,7,10,10,8
Amiga,Siamese,4.4,26,12,1,1,7,7,10,9,9
Amadeus,Siamese,5.3,25,12,2,1,8,8,8,9,9
Midori,Siamese,3.2,23,12,1,1,9,6,8,9,8
Hobbes,Khao Manee,3.6,25,12,1,1,8,8,7,3,10
Sake,Abyssinian,4.7,23,13,2,0,8,8,8,6,9
Nariko,Bengal,5.6,31,16,1,1,9,8,9,6,7
Picasso,Bengal,6.7,25,13,1,1,9,7,10,8,9
Hiccup,Siamese,5.3,23,13,2,1,9,6,8,8,10
Zena,Siamese,4.5,22,12,2,1,7,7,10,9,9
Diva,Ragdoll,4.9,30,14,3,2,3,6,5,2,6
Asa,Abyssinian,5.0,24,14,2,0,8,6,9,5,8
Maeko,Siamese,3.0,21,14,1,1,9,7,9,8,8
Schmoopy,Siamese,6.0,21,14,2,1,9,7,9,10,9
Pickles,Siamese,4.3,25,13,2,1,9,6,8,9,9
Jett,Siamese,4.3,20,14,2,1,7,8,10,9,9
Sugar,Siamese,5.3,20,15,2,1,8,8,9,8,9
Masaki,Siamese,4.5,20,14,2,1,7,7,8,9,10
Sacagawea,Siamese,3.8,25,12,1,1,9,8,9,9,9
Neptune,Siamese,3.8,24,12,1,1,9,7,8,10,8
Ferrari,Siamese,4.5,23,15,2,1,7,7,8,10,10
Cloudy,Ragdoll,7.3,30,14,3,2,3,6,6,2,6
Eiko,Ragdoll,4.7,25,17,3,2,4,7,6,2,8
Yoshi,Siamese,5.6,24,12,1,1,9,7,8,8,8
Cuddlebug,Siamese,5.3,21,14,1,1,7,6,10,10,8
Godfather,Siamese,4.6,22,14,2,1,8,8,8,9,9
Taffy,Khao Manee,4.9,21,16,2,1,8,8,8,5,10
Daisy,Siamese,4.3,24,14,2,1,7,6,10,10,8
Snowbell,Siamese,3.0,21,15,1,1,7,6,10,9,9
Lara,Siamese,5.9,22,12,1,1,9,7,9,10,10
Siddhartha,Siamese,4.6,22,15,1,1,8,8,10,8,10
Nariko,Siamese,4.8,25,12,2,1,8,7,8,9,9
Chie,Siamese,4.2,26,15,2,1,9,7,10,9,10
Samurai,Siamese,4.4,23,12,2,1,7,6,10,8,8
Adorable,Siamese,4.8,24,15,1,1,8,8,9,9,10
Mocha,Siamese,5.6,21,12,2,1,8,6,8,10,8
Kaddish,Siamese,3.6,21,13,2,1,8,7,8,9,9
Chie,Siamese,3.2,24,12,2,1,8,7,9,10,8
Oki,Siamese,4.3,25,15,2,1,8,6,9,10,10
Lagos,Khao Manee,3.9,24,15,2,1,8,6,8,4,9
Zipper,Siamese,5.9,21,14,2,1,7,8,10,8,8
Munchkins,Siamese,3.4,25,12,2,1,7,8,10,8,9
Ruby,Siamese,3.2,22,14,2,1,9,6,8,9,10
Godiva,Abyssinian,3.9,26,13,2,0,7,6,9,6,9
Houdini,Siamese,3.8,21,13,2,1,8,8,9,8,9
Blueberry,Abyssinian,3.9,20,11,2,0,8,6,8,7,9
Moses,Siamese,5.5,21,12,1,1,8,8,9,8,10
Kuro,Sphynx,3.3,22,12,0,0,8,5,5,7,8
Gala,Siamese,3.0,20,12,1,1,9,6,10,9,10
Misty,Siamese,4.0,22,15,2,1,8,7,10,9,8
Ferrari,Abyssinian,3.6,21,15,1,0,8,6,8,7,10
Milkshake,British Shorthair,4.9,26,14,1,1,6,7,3,4,8
Hickle,Persian,4.0,30,11,3,3,3,6,4,2,6
Jett,Siamese,5.9,24,13,2,1,8,6,9,9,9
Lakshmi,Siamese,3.8,20,13,2,1,8,6,8,10,9
Enigma,Siamese,3.1,21,14,1,1,8,6,9,10,10
Wicca,Siamese,3.4,22,15,2,1,9,7,9,8,9
Flipper,Siamese,5.8,22,15,2,1,7,6,8,8,8
Rosie,Siamese,5.2,23,15,1,1,8,8,8,8,10
Guinevere,Siamese,4.1,23,15,2,1,8,8,10,9,10
Buttercup,Siamese,3.7,23,13,1,1,8,7,10,10,9
Nibbles,Siamese,3.8,24,12,2,1,8,6,10,10,9
Fruit Loop,Siamese,5.1,22,13,2,1,7,8,9,9,10
Kiwi,Siamese,4.4,25,14,2,1,7,7,10,10,10
Rembrandt,Siamese,4.4,25,15,2,1,8,8,9,9,8
Matsui,Siamese,5.4,26,13,2,1,8,6,8,8,9
Hideo,Siamese,5.1,24,12,1,1,7,6,9,9,8
Slinky,Siamese,5.8,23,15,1,1,7,7,10,10,8
Tiara,Siamese,3.5,21,14,1,1,9,8,9,8,8
Cute,Bengal,4.1,28,13,1,1,8,7,9,7,7
Ginger,Siamese,4.3,25,12,2,1,8,7,8,8,8
Saki,Siamese,3.9,26,12,1,1,9,8,10,10,9
Pele,Siamese,4.6,20,13,1,1,8,6,8,9,10
Akina,Ragdoll,4.3,29,12,3,2,5,6,4,4,8
Cookie,Persian,3.9,30,11,3,3,3,5,4,2,6
Reiko,Persian,6.5,28,11,3,3,5,5,5,4,6
Leia,Siamese,4.0,25,15,2,1,7,7,10,8,10
Aiko,Siamese,4.9,26,13,1,1,8,6,8,10,10
Chiffon,Siamese,3.0,23,14,2,1,9,6,9,10,8
Vanilla,Siamese,5.0,25,13,1,1,7,6,9,8,10
Naoki,Siamese,4.7,23,13,1,1,8,8,9,8,10
Trinity,Siamese,4.7,21,15,2,1,7,6,10,10,8
Hercules,Siamese,4.0,21,14,2,1,7,8,8,8,9
Jujube,Siamese,3.4,25,12,2,1,8,7,8,9,9
Minoru,Abyssinian,4.6,24,12,2,0,7,6,9,5,9
Munchkin,Siamese,5.6,24,15,1,1,7,6,9,9,10
Kioko,Siamese,3.1,24,12,1,1,7,6,10,10,9
Aimi,Siamese,3.0,25,15,1,1,8,7,8,8,9
Dewdrop,Siamese,5.9,24,13,2,1,7,8,8,8,10
Nori,Khao Manee,4.3,24,12,2,1,7,7,8,3,8
Unique,Siamese,5.0,21,15,1,1,8,8,9,8,10
Masaki,Siamese,5.8,20,14,1,1,8,8,9,9,9
Kimi,Siamese,3.8,24,13,2,1,9,6,9,10,9
Eiko,Siamese,5.1,23,12,2,1,8,6,10,9,9
Fantasy,Siamese,3.5,21,14,1,1,7,6,8,8,8
Olympia,Siamese,4.4,20,14,2,1,7,8,8,9,8
French,Bengal,6.0,27,16,1,1,9,8,9,8,9
Bubble,Siamese,5.4,26,13,1,1,7,6,8,9,10
Akihiko,Siamese,4.5,22,13,1,1,9,7,9,10,9
Suki,Siamese,4.7,22,14,1,1,9,7,10,8,8
Bonbon,Siamese,5.9,22,15,2,1,7,6,10,10,9
Godiva,Ragdoll,8.8,29,13,3,2,3,5,6,3,7
Ayame,Siamese,5.6,20,13,2,1,9,6,8,8,9
YinYang,Sphynx,4.4,24,13,0,0,6,5,6,9,9
Puggles,Bengal,4.5,26,13,2,1,9,6,9,8,8
Houdini,Abyssinian,4.9,20,13,1,0,7,6,9,5,9
Snowflake,Ragdoll,6.6,30,15,3,2,3,5,5,3,8
Tamale,Siamese,3.3,26,13,1,1,9,7,10,9,10
Siddhartha,Bengal,7.6,35,13,2,1,10,8,9,8,7
Haruki,Siamese,5.1,21,13,2,1,9,8,8,10,9
Siddhartha,Siamese,5.4,25,13,2,1,9,7,8,10,10
Domino,Siamese,3.7,22,15,1,1,8,8,9,10,10
Mai,Siamese,5.7,20,14,1,1,9,8,10,8,10
Makoto,Siamese,5.6,22,14,2,1,9,8,8,9,9
Popcorn,Siamese,4.9,26,15,2,1,8,6,8,8,8
Mirage,Persian,5.9,30,14,3,3,3,4,3,3,6
Muppet,Abyssinian,3.0,24,10,1,0,8,8,7,5,9
Ivory,Siamese,3.6,24,12,1,1,7,6,8,10,8
Soda pop,Bengal,6.6,26,16,1,1,9,6,9,6,7
Nobu,Siamese,3.4,22,13,1,1,8,7,10,8,10
Unique,Abyssinian,3.1,25,14,1,0,7,7,9,7,10
Peanut,Siamese,4.0,22,13,1,1,7,7,8,10,8
Amadeus,Siamese,3.4,21,13,1,1,7,7,8,9,10
Snugums,Siamese,3.0,22,12,1,1,8,8,8,9,9
Rei,Siamese,5.7,25,15,2,1,7,6,9,10,9
Amaya,Siamese,3.8,22,12,2,1,8,7,9,10,10
Giggles,Siamese,4.7,22,13,1,1,9,8,10,10,8
Marie,Bengal,6.4,31,15,2,1,10,6,10,7,7
Sora,Khao Manee,4.2,26,12,2,1,6,7,8,5,9
Eiko,Siamese,4.5,26,15,2,1,8,7,9,10,8
Penguin,Persian,6.1,30,10,3,3,3,4,4,2,6
Demi,Sphynx,4.7,26,12,0,0,8,7,7,8,8
Balzac,Siamese,4.5,22,13,2,1,9,6,8,8,9
Godiva,Siamese,3.9,22,14,2,1,8,8,8,9,8
Tempo,Khao Manee,3.6,25,13,2,1,8,6,7,5,10
Jiro,Khao Manee,4.4,25,16,2,1,8,8,9,5,10
Maeko,Siamese,4.1,25,13,1,1,7,7,9,8,8
Teacup,Siamese,4.8,25,15,2,1,7,7,8,8,8
Akira,Siamese,5.9,25,13,2,1,8,7,8,10,8
Bootsy,Siamese,5.1,20,15,1,1,9,7,8,8,9
Masaaki,Persian,5.7,29,13,3,3,3,5,5,2,4
Trinity,Abyssinian,4.0,24,10,1,0,8,6,8,6,10
Haiku,Bengal,4.3,29,13,1,1,10,6,9,7,9
Slinky,Persian,3.4,27,11,3,3,4,5,5,3,4
Calix,Siamese,4.3,23,15,2,1,8,8,9,8,10
Gum Drop,Siamese,3.3,25,15,1,1,7,6,9,9,8
Kipling,Persian,5.0,29,10,3,3,3,6,5,3,6
Jiggles,Persian,6.5,26,12,3,3,5,5,4,4,5
Hiroki,Siamese,3.8,21,13,1,1,7,6,9,9,10
Noriko,Siamese,4.8,26,13,2,1,8,7,10,9,8
Hideki,Siamese,3.7,26,15,2,1,8,7,10,10,8
Sakura,Siamese,4.6,20,13,2,1,8,8,10,8,8
Archimedes,Siamese,3.6,20,15,1,1,9,8,10,9,10
Sho,Siamese,5.9,25,15,1,1,8,7,8,8,8
Cute,Siamese,6.0,24,12,1,1,8,8,9,8,10
Chika,Siamese,5.7,26,12,2,1,7,8,9,10,10
Moses,Siamese,4.3,23,15,1,1,8,6,10,8,8
Twinkle,Khao Manee,4.2,26,15,1,1,7,6,7,5,9
Maiya,Siamese,3.0,20,14,1,1,7,8,8,8,9
Nori,Khao Manee,4.3,25,13,2,1,6,6,8,3,8
Maeko,Siamese,3.4,24,13,1,1,8,7,10,8,8
Ninja,Sphynx,4.6,23,14,0,0,6,5,7,8,9
Simba,Siamese,5.9,21,12,2,1,7,6,8,10,10
Maui,Siamese,5.1,22,12,2,1,8,6,9,8,9
Cute,Persian,5.6,25,15,3,3,3,4,3,2,4
Jiro,Siamese,5.4,23,13,1,1,7,6,8,8,8
Marigold,Munchkin,3.1,20,14,1,1,6,6,7,4,8
Navajo,Siamese,5.4,20,13,1,1,9,8,9,8,9
Hiccup,British Shorthair,6.4,29,14,2,1,6,6,4,4,6
Banjo,Khao Manee,3.5,20,13,2,1,7,7,9,3,9
Adorable,Munchkin,2.2,18,14,2,1,7,6,9,5,8
Empress,Persian,6.0,32,13,3,3,5,4,5,4,4
Tamale,Siamese,4.8,26,15,2,1,8,7,10,9,8
Hippie,Sphynx,4.1,23,13,0,0,7,5,6,8,9
Huntress,Siamese,3.4,20,15,1,1,7,7,9,8,8
Hannibal,Siamese,5.4,21,14,1,1,7,6,10,9,10
Checkers,Siamese,5.8,24,15,2,1,7,6,8,8,9
Pickles,Siamese,4.2,23,13,1,1,9,8,8,9,10
Twiggie,Persian,3.0,27,10,3,3,4,5,3,3,4
Pocket,Siamese,5.8,22,14,2,1,9,6,8,9,10
Avalon,Siamese,5.6,21,14,2,1,8,8,10,8,9
Kiwi,Siamese,5.4,24,14,1,1,7,6,8,10,10
Yoshi,Siamese,3.1,25,14,2,1,7,7,10,9,8
Haruko,Munchkin,3.6,16,12,1,1,6,7,8,5,8
Kiyoshi,Bengal,7.8,34,14,2,1,8,7,9,6,9
Slinky,Siamese,5.1,25,12,2,1,8,7,8,9,8
Frisky,Siamese,4.7,22,13,2,1,9,8,9,9,8
Pixie,Abyssinian,4.1,26,13,1,0,9,6,7,5,8
Ferrari,Siamese,4.7,21,14,2,1,9,6,8,8,10
Trixie,Persian,6.9,27,15,3,3,3,6,5,3,4
Sumo,Siamese,5.0,21,13,2,1,9,7,8,9,10
Willow,Siamese,5.2,25,12,1,1,7,7,10,9,10
Yoko,Siamese,3.7,23,13,1,1,8,8,8,9,10
Pumpkin,Sphynx,4.7,27,12,0,0,6,7,5,7,7
Judo,Siamese,4.5,26,15,2,1,8,6,8,8,10
Goldie,Siamese,4.8,22,13,1,1,9,8,9,10,10
Zaiden,Siamese,4.7,26,14,1,1,8,8,10,10,8
Soda pop,Siamese,4.0,26,12,2,1,8,8,9,8,10
Rei,Sphynx,4.5,25,12,0,0,6,6,5,8,7
Geronimo,Siamese,5.6,20,12,1,1,7,8,10,10,10
Sapphire,Siamese,5.6,24,15,2,1,9,7,10,8,9
Hoshi,Ragdoll,5.9,30,14,3,2,3,6,4,3,8
Aria,Persian,3.8,25,10,3,3,3,6,5,2,4
Corazon,Siamese,5.7,23,14,2,1,8,8,10,8,9
Fresca,Sphynx,3.5,24,13,0,0,7,5,5,8,8
Kioko,Siamese,4.3,20,13,2,1,9,7,9,8,9
Napoleon,Siamese,4.8,22,12,1,1,8,8,8,8,8
Penelope,Persian,5.7,28,15,3,3,5,6,4,3,4
Natsu,Siamese,5.2,21,13,2,1,9,6,10,9,10
Kyoko,Siamese,3.4,22,15,1,1,7,7,9,8,8
Zen,Persian,5.8,29,10,3,3,5,6,3,2,5
Nala,Siamese,4.0,25,12,1,1,8,6,10,10,9
Flower,Siamese,5.2,26,15,2,1,8,8,10,9,9
Daiki,Siamese,5.0,24,12,2,1,8,7,9,9,9
Moonbeam,Siamese,5.2,23,14,2,1,8,7,8,9,10
Cho,Persian,4.1,29,10,3,3,3,5,3,2,6
Flipper,Siamese,4.0,24,14,1,1,9,8,8,8,9
Aiko,Siamese,4.9,21,12,2,1,7,7,10,9,10
Crocket,Siamese,4.9,24,15,1,1,7,6,9,8,10
Yori,Sphynx,3.8,24,12,0,0,7,6,7,9,7
Quest,Siamese,3.9,26,15,1,1,7,8,10,8,8
Tamale,Abyssinian,3.3,24,11,1,0,9,8,9,6,10
Daisy Love,Siamese,3.2,24,14,1,1,8,8,9,8,10
Snowball,Siamese,4.3,20,15,1,1,8,8,8,8,8
Violet,Abyssinian,3.2,20,13,1,0,7,6,9,7,10
Snuggles,Siamese,3.1,26,13,1,1,7,8,10,10,8
Typhoon,Siamese,3.3,23,14,1,1,8,6,10,9,10
Elvis,Siamese,5.1,25,12,1,1,9,8,8,9,10
Bootsy,Siamese,4.9,21,14,1,1,9,7,10,8,10
Lucky,Ragdoll,4.6,27,12,3,2,4,6,6,3,8
Jellybean,Sphynx,3.3,26,14,0,0,6,5,6,7,7
Flower,Siamese,4.6,26,15,2,1,9,6,8,8,10
Yukio,Siamese,3.1,25,12,1,1,7,6,9,10,8
Pawsie,Siamese,4.9,20,15,1,1,7,6,10,8,8
Hazel,Siamese,4.2,20,13,1,1,8,7,10,10,9
Yumi,Siamese,3.2,25,15,2,1,7,8,9,9,10
Button,Siamese,5.0,23,14,2,1,7,7,9,8,10
Fantasy,Siamese,5.8,24,14,2,1,7,6,10,10,10
Peaches,Siamese,4.3,22,14,1,1,9,8,8,9,8
Marshmallow,Bengal,5.6,33,13,1,1,9,6,10,8,7
Ping Pong,Siamese,4.0,26,12,1,1,8,6,8,10,8
Hiroki,Siamese,5.4,21,15,1,1,9,8,10,9,10
Ryu,Siamese,5.1,20,14,1,1,8,6,10,8,10
Juro,Siamese,5.1,26,14,1,1,8,7,8,8,9
Samurai,Siamese,4.1,20,13,2,1,7,7,8,10,8
Bambi,Siamese,4.5,25,15,2,1,9,6,8,8,9
Slinky,Ragdoll,5.7,27,16,3,2,5,7,4,2,8
Makoto,Siamese,5.4,24,12,1,1,7,8,10,9,9
Taffy,Siamese,5.1,25,12,2,1,9,7,9,10,9
Kimi,Abyssinian,4.1,22,12,1,0,7,8,9,6,9
Angelic,Sphynx,3.5,27,12,0,0,8,5,5,8,7
Nao,Siamese,3.8,25,12,2,1,8,8,9,9,9
Kuro,Bengal,4.1,27,13,1,1,8,7,9,6,7
Ferrari,Siamese,4.6,24,15,1,1,8,8,9,10,8
Sweetness,Siamese,5.6,26,13,2,1,7,8,8,9,9
Cute,Siamese,5.7,20,12,2,1,7,8,8,10,9
Marshmallow,Siamese,3.2,24,15,2,1,8,6,10,9,10
Honeybee,Siamese,3.6,26,12,2,1,9,7,10,8,8
Taiki,Siamese,4.0,22,12,1,1,9,8,9,8,10
Sephora,Siamese,4.7,23,14,1,1,8,6,8,9,8
Yori,Siamese,5.4,26,15,1,1,7,8,10,10,8
Ken,Siamese,3.4,24,15,2,1,7,7,9,9,9
Cupcake,Siamese,5.0,24,13,2,1,9,6,8,10,9
Ivory,Siamese,4.9,26,14,1,1,7,8,8,9,10
Cinnamon,Abyssinian,3.2,25,10,1,0,9,8,9,5,10
Gumdrop,Siamese,4.7,24,13,1,1,8,6,10,8,10
Samurai,Persian,4.0,26,15,3,3,3,4,3,3,4
Bambi,Siamese,4.9,23,13,1,1,7,7,10,8,8
Amore,Siamese,5.0,26,15,1,1,9,7,8,8,10
Hiro,Siamese,3.1,24,14,1,1,8,6,10,10,9
