Name,Breed,Weight,Height,Life Expectancy,Coat Length,Grooming Needs,Energy Level,Intelligence Level,Playfulness,Vocalization,Adaptability
Catnip,Bengal,7.9,28,15,1,1,8,8,9,8,9
Tabby,Khao Manee,4.7,25,14,1,1,8,7,9,4,10
Masuru,Ragdoll,7.0,27,12,3,2,5,5,4,2,6
Jiro,Bengal,7.0,25,16,1,1,8,6,10,8,9
Navajo,Ragdoll,8.3,29,12,3,2,5,6,6,3,7
Quest,Munchkin,2.5,17,14,2,1,6,8,8,5,7
Augustus,Munchkin,4.0,17,12,1,1,7,7,8,4,7
Maru,Munchkin,2.6,20,14,1,1,7,6,8,5,9
Pookie,Persian,5.4,32,12,3,3,5,5,3,3,6
Peanut,Siamese,5.7,21,15,1,1,8,8,8,9,10
Tipsy,British Shorthair,4.4,25,12,2,1,5,5,5,2,8
Hemingway,Scottish Fold,3.5,23,14,2,2,4,6,7,5,7
Honeybee,Siamese,5.2,20,15,1,1,7,7,8,8,9
Avalon,British Shorthair,5.8,25,16,2,1,6,7,3,4,7
Blossom,Sphynx,4.9,27,12,0,0,6,5,5,9,7
Gumdrop,Ragdoll,5.5,30,13,3,2,5,6,4,2,7
Mocha,Munchkin,3.5,18,14,2,1,5,7,8,5,9
Bitsi,Ragdoll,4.6,28,16,3,2,5,5,6,3,8
Sweetness,Siamese,5.5,24,15,1,1,7,6,8,10,8
Reiko,Munchkin,2.1,18,14,1,1,6,6,7,4,8
Daisy,Siamese,4.4,24,14,2,1,8,6,10,8,8
Goofy,British Shorthair,5.6,25,15,1,1,6,6,5,2,6
Gala,Bengal,5.2,29,14,1,1,9,8,10,8,8
Naoko,Sphynx,4.4,23,14,0,0,6,5,5,7,9
Dewdrop,Munchkin,2.2,19,12,2,1,5,7,7,4,9
Hippie,Sphynx,3.9,27,14,0,0,7,7,6,8,8
Vanilla,Siamese,5.6,25,14,2,1,7,8,10,10,9
Bootsy,Scottish Fold,3.5,23,12,3,2,5,7,7,3,9
Pele,Abyssinian,4.4,23,10,1,0,9,7,9,7,8
More,Abyssinian,3.8,26,11,2,0,8,6,8,7,9
Nobu,Scottish Fold,5.3,26,15,2,2,4,8,5,4,9
Ryoko,Munchkin,3.2,18,12,2,1,6,8,7,6,9
Daisuke,Munchkin,2.8,16,14,2,1,6,7,9,6,9
Aria,British Shorthair,4.3,30,14,1,1,5,6,5,4,8
Twinkles,Sphynx,3.0,20,12,0,0,7,5,5,8,9
Trixie,Scottish Fold,4.1,23,13,3,2,5,6,7,3,9
Christmas,Ragdoll,4.3,31,15,3,2,4,6,4,4,6
Hoshi,Scottish Fold,3.6,22,14,2,2,6,6,6,4,9
Arwen,Siamese,5.5,23,15,2,1,8,6,9,9,9
Umeko,Sphynx,4.5,25,13,0,0,8,7,6,9,8
Checkers,Khao Manee,4.2,23,14,1,1,7,8,9,4,9
Lara,Persian,3.1,28,14,3,3,4,6,3,3,5
Lancelot,Scottish Fold,5.5,25,13,2,2,6,6,7,4,7
Noriko,Abyssinian,3.3,25,12,1,0,7,7,9,7,8
Bunny,Siamese,3.1,24,12,1,1,9,6,9,10,10
Catwoman,Sphynx,4.8,24,12,0,0,7,5,7,8,9
Springsteen,Khao Manee,3.1,22,12,1,1,8,8,9,5,10
Gum Drop,Munchkin,2.7,15,13,1,1,7,6,7,6,9
Siddhartha,Scottish Fold,5.2,23,14,3,2,5,6,5,5,8
Yumi,Bengal,7.1,29,15,1,1,8,8,10,6,8
Ozzy,Scottish Fold,4.1,20,14,2,2,6,6,5,3,7
Victor,Bengal,4.1,31,12,2,1,10,7,9,7,9
Geronimo,Scottish Fold,4.6,26,15,2,2,6,8,6,3,7
Ziggy,Siamese,3.6,23,14,2,1,8,8,8,9,10
Yukio,Abyssinian,4.4,25,11,1,0,7,7,8,5,9
Reiko,Siamese,3.9,22,14,1,1,8,7,9,10,8
Mittens,Bengal,7.6,30,14,1,1,9,7,10,7,9
Dewdrop,Siamese,3.8,23,14,1,1,7,6,8,9,9
Athena,Scottish Fold,3.9,22,13,3,2,5,8,6,5,9
Vida,British Shorthair,4.3,28,14,1,1,4,6,5,2,8
Zena,Siamese,3.2,21,12,1,1,8,6,10,8,10
Goldilocks,Sphynx,3.2,26,14,0,0,6,6,7,7,8
Blackberry,Abyssinian,4.8,25,14,2,0,9,7,7,7,10
Electra,Siamese,5.5,24,13,1,1,9,8,8,10,10
Aimi,Abyssinian,4.6,24,13,2,0,7,6,9,7,8
Snowflake,Abyssinian,3.3,23,11,1,0,9,6,8,5,10
Munchkins,Munchkin,3.8,18,12,1,1,5,8,7,4,7
Makoto,Khao Manee,3.8,25,12,1,1,6,8,9,3,8
Rosie,British Shorthair,6.0,28,12,2,1,6,7,4,3,7
Asa,Abyssinian,3.5,23,11,1,0,8,7,8,6,10
Peanut,Khao Manee,3.1,20,15,2,1,6,7,9,5,10
Nibs,Scottish Fold,4.6,23,13,2,2,4,6,5,4,9
Dimples,Khao Manee,4.6,25,13,2,1,8,8,8,3,10
Oki,Munchkin,2.7,20,14,1,1,5,6,9,4,7
Fifi,Siamese,5.9,25,14,2,1,7,6,9,10,10
Dewdrop,Khao Manee,3.9,25,13,2,1,7,6,7,5,9
Chie,Bengal,6.2,32,14,2,1,8,6,10,7,8
Godfather,Abyssinian,3.4,24,10,1,0,7,7,9,6,9
Pharaoh,Khao Manee,3.2,24,14,2,1,8,6,9,4,10
Kuro,Abyssinian,3.5,20,11,1,0,8,6,7,5,10
Riggles,British Shorthair,6.6,27,15,2,1,4,5,5,4,7
Jett,Ragdoll,7.9,29,12,3,2,4,7,4,4,7
Warrior,Scottish Fold,5.6,20,15,2,2,5,6,7,5,8
Velvet,Siamese,5.3,26,12,1,1,7,8,9,9,9
Hazel,Abyssinian,4.2,20,15,2,0,9,8,8,6,10
Rosie,Munchkin,3.7,20,12,2,1,6,6,9,6,9
Snickers,Sphynx,4.6,20,14,0,0,8,7,7,8,7
Noodles,Abyssinian,3.9,22,13,1,0,8,8,7,5,10
Escrow,British Shorthair,6.9,25,16,1,1,4,7,5,4,8
Fonz,Bengal,7.6,28,14,2,1,9,6,9,6,9
Velvet,Munchkin,3.6,20,12,1,1,6,6,8,6,7
Snowbell,British Shorthair,6.5,30,13,1,1,6,5,3,2,6
Love Bug,Abyssinian,3.2,26,12,2,0,7,8,8,6,8
Diamond,Ragdoll,5.0,28,17,3,2,5,7,4,4,7
Bluebell,British Shorthair,6.7,25,16,1,1,5,5,5,2,7
Chika,British Shorthair,5.9,27,14,2,1,6,7,3,4,6
Nesca,Khao Manee,4.7,20,14,2,1,6,8,8,4,10
Shiraz,Abyssinian,3.4,26,14,1,0,8,7,7,7,9
Galileo,British Shorthair,5.1,30,16,2,1,6,5,3,2,7
Arwa,British Shorthair,6.5,29,13,2,1,5,6,4,2,7
Ping Pong,Ragdoll,8.6,30,15,3,2,4,7,5,4,7
Nesca,British Shorthair,6.2,29,15,2,1,6,6,5,4,7
Fonz,Ragdoll,8.9,26,16,3,2,3,5,5,4,6
Kioshi,Sphynx,4.1,24,14,0,0,8,6,5,8,8
Cassava,Bengal,7.8,34,16,2,1,9,8,9,6,8
Kioshi,Khao Manee,4.1,23,14,1,1,7,8,9,3,10
Satya,Khao Manee,5.0,24,16,2,1,6,6,8,4,8
Fifi,Munchkin,2.7,18,13,1,1,5,6,8,6,9
Muggles,Ragdoll,7.3,30,12,3,2,5,5,6,3,8
Honeybee,Persian,5.5,32,14,3,3,5,6,4,4,5
French,Abyssinian,4.2,23,11,1,0,9,7,7,7,9
Catnip,Sphynx,4.0,22,13,0,0,7,6,7,9,9
Koji,Bengal,4.2,34,15,2,1,8,6,10,8,8
Peaches,Scottish Fold,3.2,21,15,3,2,4,6,5,4,7
Cute,Siamese,3.9,23,14,2,1,9,6,8,9,8
Flipper,Siamese,3.8,22,12,1,1,7,7,9,8,10
Hemingway,Abyssinian,3.2,21,10,2,0,8,8,8,7,9
Sho,Scottish Fold,5.9,21,14,3,2,6,6,6,4,8
Neptune,Persian,3.8,31,15,3,3,5,4,5,2,4
Kipling,Ragdoll,7.1,32,14,3,2,4,5,5,3,6
Tuggles,Persian,3.3,29,11,3,3,5,5,4,3,4
Ginger,Persian,6.2,31,13,3,3,4,5,4,2,5
Houdini,Sphynx,3.9,24,13,0,0,6,6,5,7,8
Flipper,Khao Manee,3.8,23,12,1,1,8,7,8,3,9
Twinkie,Bengal,7.9,31,15,2,1,9,8,9,6,8
Waffles,Siamese,4.0,23,14,1,1,7,6,8,9,10
Kabuki,Bengal,4.9,34,16,1,1,9,6,10,6,8
Cassava,Ragdoll,5.0,26,17,3,2,5,7,4,2,8
Nintendo,Siamese,5.4,23,12,2,1,8,6,8,10,10
Moses,Ragdoll,8.6,28,14,3,2,3,6,6,2,6
Jun,Abyssinian,4.3,24,11,2,0,9,8,7,6,8
Lakshmi,Ragdoll,6.5,29,14,3,2,4,7,4,2,8
Koji,Bengal,5.8,33,15,2,1,10,6,10,8,9
Willow,Persian,6.3,32,15,3,3,4,4,3,2,5
Katsuo,Persian,3.2,31,11,3,3,5,5,5,2,5
Tortie,Siamese,5.5,25,14,2,1,9,7,10,10,10
Lara,Persian,5.4,28,12,3,3,5,4,5,4,6
Cassava,Bengal,7.6,28,13,2,1,10,8,10,6,8
Hunny Bunny,Ragdoll,7.0,29,12,3,2,5,7,4,3,8
Tuggles,Ragdoll,5.4,30,12,3,2,4,5,5,2,8
Cashmere,Sphynx,4.1,25,14,0,0,8,6,7,9,9
Morocco,British Shorthair,4.5,29,16,1,1,4,5,5,2,6
Hoshi,Bengal,5.0,29,14,2,1,9,8,9,7,9
Marbles,Sphynx,3.0,23,13,0,0,6,6,6,9,7
Snowball,Scottish Fold,4.9,21,15,2,2,4,6,6,4,9
Donatello,Sphynx,4.4,27,13,0,0,8,7,7,9,9
Buttercup,Persian,7.0,29,12,3,3,5,4,5,3,5
Opal,Scottish Fold,5.2,26,14,2,2,4,6,5,5,8
Cuddles,Scottish Fold,5.8,23,13,3,2,4,6,5,4,7
Boo,Scottish Fold,5.1,26,13,3,2,6,7,5,3,7
Yoshi,Scottish Fold,4.5,20,14,2,2,6,7,6,4,7
Jiggles,Khao Manee,4.8,24,13,1,1,6,8,8,5,10
Rei,Scottish Fold,5.0,24,12,2,2,4,7,5,3,8
Kiyoshi,Bengal,7.0,33,16,2,1,10,7,9,8,8
Muggles,Ragdoll,5.3,29,12,3,2,5,6,6,3,8
Kobe,Munchkin,2.5,15,13,2,1,5,6,9,4,9
Daiki,Siamese,5.0,26,14,1,1,9,8,8,10,9
Geronimo,Ragdoll,6.2,31,13,3,2,3,6,4,2,6
Nietzsche,Siamese,3.9,25,14,2,1,9,8,10,8,8
Keiji,Abyssinian,3.9,25,10,1,0,7,7,9,5,10
Ninja,Khao Manee,4.1,24,16,2,1,6,7,7,4,9
Keiko,Sphynx,3.2,20,14,0,0,7,5,6,8,7
Maiya,Abyssinian,4.9,26,14,1,0,7,7,8,7,10
Nami,Bengal,5.5,30,14,2,1,10,6,9,8,9
Dior,Munchkin,3.2,16,14,1,1,6,8,7,5,9
Taiki,Bengal,6.2,25,16,1,1,10,8,9,7,9
Muffin,Siamese,3.6,20,14,2,1,8,8,8,9,10
Shin,Abyssinian,3.9,21,14,2,0,7,6,9,7,9
Nutmeg,Persian,3.0,32,13,3,3,4,4,3,2,5
Cupcake,Scottish Fold,3.4,20,14,3,2,4,7,6,4,9
Amore,Persian,3.1,30,15,3,3,5,4,3,2,4
Pussycat,Siamese,3.7,26,14,1,1,8,7,9,8,10
Balzac,Bengal,5.2,34,13,2,1,9,7,10,6,7
Quest,Ragdoll,9.0,27,17,3,2,3,7,4,3,7
Trixie,Munchkin,2.6,18,14,1,1,6,8,8,4,7
Benita,Persian,5.6,25,11,3,3,3,5,4,4,6
Haruko,Munchkin,3.5,16,12,2,1,5,6,8,5,7
Cute,Siamese,3.1,21,14,2,1,9,8,8,8,10
Jazzy,British Shorthair,6.0,26,16,1,1,4,5,5,3,6
Rei,Persian,5.1,26,10,3,3,3,5,5,2,4
Tiara,Persian,6.5,32,13,3,3,3,5,5,2,6
Electro,Khao Manee,4.0,25,13,1,1,8,6,7,4,9
Oki,Munchkin,3.4,21,12,1,1,7,7,7,4,9
Deja,British Shorthair,5.8,28,13,2,1,5,5,3,3,8
Guinevere,Ragdoll,7.7,29,15,3,2,4,6,4,3,7
Ryoko,Siamese,4.5,24,15,2,1,9,6,9,8,9
Natsu,Munchkin,2.1,18,13,2,1,5,8,7,6,9
Flower,Bengal,7.1,34,14,2,1,10,8,10,8,9
Banjo,Siamese,3.9,25,12,1,1,7,7,8,8,9
Lancelot,Scottish Fold,5.9,20,13,2,2,6,8,7,5,8
Ayame,Siamese,3.7,23,12,2,1,9,8,8,9,8
Marbles,Persian,3.9,28,14,3,3,3,6,4,3,4
Whiskers,Munchkin,2.2,15,13,1,1,5,6,8,6,7
Lambchop,Bengal,6.0,35,16,2,1,9,7,9,8,7
Naoki,Khao Manee,3.1,23,16,2,1,8,6,7,3,9
Jellybean,Munchkin,2.8,20,14,2,1,5,6,7,4,8
Haiku,Ragdoll,7.6,31,12,3,2,4,7,5,4,6
Corazon,Bengal,7.9,28,14,2,1,10,6,10,7,9
Adorable,Ragdoll,4.3,31,16,3,2,5,7,5,2,6
Cloudy,Scottish Fold,3.5,23,15,3,2,6,7,6,3,8
Sapphire,Ragdoll,8.7,30,15,3,2,5,6,4,2,7
Bubble,Bengal,6.0,27,13,1,1,8,8,9,8,8
Katsuo,British Shorthair,4.8,29,13,1,1,5,5,3,4,8
Fantasy,British Shorthair,4.1,25,15,2,1,6,7,3,2,7
Kin,Ragdoll,8.6,27,17,3,2,4,7,4,4,8
Zipper,Khao Manee,3.9,26,13,1,1,7,8,7,3,10
Dior,Khao Manee,3.9,20,13,1,1,6,6,7,5,9
Domino,Bengal,4.7,33,14,2,1,8,6,10,7,8
Bunny,Munchkin,2.0,19,13,1,1,5,7,9,5,9
Cuddles,British Shorthair,6.6,27,17,1,1,6,5,4,3,7
Picasso,Khao Manee,4.1,22,16,1,1,7,8,7,4,9
Athena,British Shorthair,4.4,28,17,1,1,5,7,3,4,7
Jasmine,British Shorthair,4.1,25,12,2,1,6,7,3,3,8
Muggles,Munchkin,3.3,19,13,2,1,5,8,7,4,9
Phoenix,Bengal,5.5,33,14,2,1,9,8,9,6,8
Marigold,Khao Manee,4.2,20,13,2,1,6,7,9,3,8
Furrball,Sphynx,4.1,22,14,0,0,7,7,5,7,8
Saki,Persian,6.5,26,13,3,3,5,5,3,4,6
Enigma,British Shorthair,6.7,28,12,2,1,6,7,5,4,6
Marie,Persian,6.9,31,15,3,3,3,6,4,2,6
Dimples,Siamese,3.4,20,15,1,1,8,6,10,10,10
Tiara,British Shorthair,6.1,30,13,2,1,5,7,3,2,7
Athena,Sphynx,3.2,27,13,0,0,7,6,7,9,8
Cute,Khao Manee,4.6,20,14,2,1,8,7,9,4,9
Ruby,Ragdoll,6.0,32,16,3,2,5,5,6,3,7
Daisuke,Scottish Fold,4.7,22,13,2,2,5,7,7,5,7
Licorice,Sphynx,4.3,23,14,0,0,7,5,6,8,9
Quest,Khao Manee,5.0,20,12,2,1,6,8,7,4,9
French,Scottish Fold,5.6,21,14,2,2,4,7,6,5,8
Navajo,Ragdoll,5.0,27,13,3,2,3,5,6,4,8
Venus,Munchkin,3.6,19,13,2,1,7,8,7,6,7
Pixie,Sphynx,3.7,20,12,0,0,7,6,7,9,8
Bonbon,Munchkin,2.7,16,14,2,1,7,8,7,6,7
Escrow,Bengal,5.8,34,15,2,1,8,7,9,8,9
Sephora,Khao Manee,4.3,21,15,2,1,7,6,8,5,9
Figaro,Sphynx,4.6,23,12,0,0,7,6,5,7,7
Whitman,Persian,5.5,32,13,3,3,4,6,5,4,4
Mocha,Khao Manee,3.7,24,16,2,1,6,6,9,3,8
Hoshi,British Shorthair,6.5,28,13,1,1,6,6,4,2,6
Rickles,Abyssinian,3.5,21,10,2,0,9,8,9,7,10
Maui,Siamese,4.5,22,14,1,1,7,8,9,8,8
Zaiden,Khao Manee,4.8,22,16,2,1,6,7,8,4,10
Tamako,Persian,4.4,28,10,3,3,3,5,4,4,4
Bundles,Sphynx,4.9,23,14,0,0,8,7,6,7,8
Nariko,Munchkin,4.0,20,12,2,1,6,8,9,4,7
Calypso,Abyssinian,3.3,25,11,1,0,9,8,9,6,9
Tortie,Munchkin,3.4,21,12,1,1,6,8,8,5,8
Logo,Khao Manee,3.2,26,14,1,1,7,8,7,4,8
Nori,Siamese,3.7,22,13,1,1,7,7,10,9,10
Daiki,Scottish Fold,3.5,26,14,2,2,6,8,6,5,7
Buttercup,Scottish Fold,3.2,23,15,3,2,5,7,5,3,9
Bumble,Ragdoll,8.3,26,15,3,2,5,7,6,3,8
Muppet,Siamese,4.6,26,14,2,1,7,6,10,9,8
Aimi,Sphynx,4.6,21,13,0,0,8,6,6,7,7
Skittles,Sphynx,3.9,27,12,0,0,7,7,7,8,8
Demi,Siamese,5.0,23,12,1,1,9,6,8,8,8
Champ,Siamese,3.8,24,13,1,1,8,7,8,9,8
Jimbo,Sphynx,4.3,22,13,0,0,8,7,7,9,8
Geronimo,Ragdoll,8.5,32,13,3,2,5,5,6,4,8
Hickle,Scottish Fold,4.7,23,12,3,2,4,7,5,4,9
Riggles,Khao Manee,3.9,25,13,2,1,6,6,7,5,8
Euclid,Ragdoll,5.7,28,12,3,2,3,6,5,3,8
Snuggles,Siamese,3.5,25,15,2,1,7,7,9,10,8
Blueberry,Khao Manee,3.2,25,12,2,1,6,7,7,4,10
Lambchop,Bengal,5.1,26,15,2,1,9,8,10,6,9
Angelic,Bengal,4.6,29,14,1,1,10,8,10,7,8
Snuggles,Siamese,4.5,23,13,2,1,9,7,9,9,9
Taiki,Abyssinian,3.4,22,12,1,0,7,7,9,6,9
Regala,Persian,3.9,28,10,3,3,4,5,3,2,4
Ivory,British Shorthair,6.3,28,12,1,1,4,5,5,4,6
Hannibal,Bengal,5.2,25,12,1,1,8,6,9,7,9
Dior,British Shorthair,6.1,29,13,2,1,6,5,5,4,8
Eri,Abyssinian,4.9,22,15,2,0,8,8,7,5,10
Maiya,Persian,6.6,29,15,3,3,5,5,3,3,5
Checkers,Siamese,3.8,20,14,1,1,9,8,8,8,9
Domo,Munchkin,2.2,16,14,1,1,7,6,7,4,8
Noodles,Ragdoll,4.0,26,16,3,2,4,7,4,2,7
Balzac,Sphynx,4.1,26,12,0,0,8,6,5,8,9
Koji,Persian,3.0,27,15,3,3,5,5,5,4,5
Aloha,Ragdoll,4.3,25,16,3,2,3,7,6,4,7
Tortie,Munchkin,3.3,15,13,2,1,7,7,7,5,9
Snugums,Siamese,4.0,24,15,1,1,9,6,10,9,8
Michi,Bengal,4.2,29,13,1,1,8,7,9,7,8
Bluebell,Bengal,4.2,26,15,2,1,10,8,10,7,7
Harmonica,Siamese,3.1,22,14,2,1,8,7,10,9,9
Osprey,Abyssinian,3.5,24,11,2,0,7,6,8,5,9
Phoenix,Scottish Fold,4.1,25,14,3,2,5,7,7,4,8
Snowball,Khao Manee,4.0,24,12,2,1,6,7,8,5,10
Ryoko,Siamese,4.0,25,12,1,1,9,6,10,10,10
Ivory,Scottish Fold,4.8,25,14,2,2,4,7,6,4,9
Olympia,British Shorthair,4.9,28,17,2,1,6,7,5,4,7
Cute,British Shorthair,4.0,28,15,2,1,6,6,3,4,6
Bumble,Khao Manee,4.0,21,12,1,1,8,8,9,3,10
Daisuke,Scottish Fold,3.7,26,12,2,2,6,6,6,4,7
Keiji,Munchkin,3.2,21,13,2,1,5,6,8,6,8
Enigma,British Shorthair,5.7,30,17,1,1,6,5,5,2,8
Tamako,British Shorthair,6.9,25,12,2,1,4,6,5,4,7
Marigold,Abyssinian,4.0,26,15,1,0,7,6,9,6,10
Fluffikins,Khao Manee,4.9,25,12,2,1,7,8,8,5,9
Morocco,Scottish Fold,4.9,23,13,3,2,5,7,7,4,8
French,Abyssinian,4.6,21,12,1,0,9,8,8,7,10
Hannibal,Scottish Fold,4.4,26,13,3,2,5,7,6,3,7
Aragorn,Ragdoll,8.6,32,14,3,2,5,6,5,3,7
Logo,Scottish Fold,3.2,23,15,2,2,5,6,7,4,8
Kitkat,Ragdoll,7.1,30,16,3,2,3,6,6,4,7
Squanto,Ragdoll,4.1,31,15,3,2,3,6,6,4,8
Zorro,British Shorthair,5.7,28,16,2,1,6,6,3,2,7
Arwen,Ragdoll,4.9,30,13,3,2,4,7,4,2,8
Checkers,Khao Manee,3.3,26,16,2,1,8,7,8,5,9
Caramel,Scottish Fold,3.8,24,14,2,2,6,8,7,3,7
Bodhi,Khao Manee,4.4,22,12,1,1,7,7,8,4,10
Aiko,Ragdoll,5.0,25,17,3,2,4,7,5,4,8
Cookie,Abyssinian,3.3,23,13,2,0,8,7,8,6,8
Hopper,Khao Manee,3.3,24,13,2,1,8,7,9,4,10
Vista,Abyssinian,4.0,20,13,2,0,9,7,8,5,10
Cupcake,Scottish Fold,5.1,24,14,2,2,4,6,6,5,8
Balzac,Sphynx,4.7,27,12,0,0,7,6,7,8,8
Shira,Abyssinian,3.2,24,15,1,0,9,6,7,6,8
Muggles,British Shorthair,6.2,27,13,1,1,6,6,3,4,7
Christmas,Scottish Fold,5.1,25,14,2,2,5,7,5,5,9
Kohana,Persian,5.3,26,13,3,3,4,6,3,2,5
Stumbles,Abyssinian,4.8,20,14,1,0,9,6,8,5,10
Dejavu,Ragdoll,7.3,31,12,3,2,5,7,5,2,6
Sacagawea,Siamese,5.1,21,15,2,1,7,6,10,9,8
Momo,Persian,5.6,32,10,3,3,4,6,5,4,5
Amore,British Shorthair,5.8,27,14,1,1,5,7,3,3,8
Barbie,Bengal,5.9,33,13,1,1,9,7,10,8,8
Michi,British Shorthair,6.2,28,13,1,1,4,7,5,3,7
Muffin,Munchkin,2.9,16,13,1,1,6,7,8,4,9
Trinity,British Shorthair,4.5,29,14,2,1,5,7,4,4,7
Leia,Sphynx,4.9,23,14,0,0,6,6,5,7,9
Akina,Bengal,7.3,28,14,1,1,9,8,10,8,7
Puddin,Khao Manee,3.3,20,13,1,1,6,6,9,5,10
Flipper,Abyssinian,3.8,23,13,2,0,9,7,7,6,9
Amore,British Shorthair,4.6,27,15,1,1,5,5,4,2,8
Honeybee,Ragdoll,5.4,27,16,3,2,4,7,6,4,6
Icicles,Abyssinian,3.8,23,12,2,0,9,7,7,7,8
Bumble,Persian,4.2,28,11,3,3,4,5,3,4,6
Banjo,Ragdoll,4.5,31,15,3,2,4,5,6,3,6
Haiku,Munchkin,2.1,15,14,2,1,6,6,7,5,8
Rembrandt,Siamese,3.6,23,12,2,1,7,7,8,9,10
Catwoman,Sphynx,4.0,26,13,0,0,8,7,7,9,8
Makoto,Bengal,7.4,31,14,1,1,8,8,9,8,8
Trinity,Abyssinian,3.6,22,13,1,0,9,6,9,6,10
Polkadot,Sphynx,4.3,23,12,0,0,7,7,7,7,9
Barbie,Sphynx,3.5,23,12,0,0,6,6,7,7,8
Hobbes,Scottish Fold,4.9,23,12,3,2,6,6,7,5,8
Flipper,British Shorthair,5.1,26,12,2,1,5,5,4,4,6
Yamaha,Abyssinian,3.5,25,12,1,0,8,6,9,5,9
Picasso,Bengal,6.6,28,12,1,1,10,6,10,8,8
Cupcake,Scottish Fold,5.2,23,14,2,2,5,6,6,4,8
Reo,Ragdoll,5.8,32,12,3,2,4,5,5,2,8
Simba,Bengal,6.2,34,12,2,1,8,6,10,6,9
Quinella,British Shorthair,6.5,28,12,1,1,4,5,4,3,8
Snowbell,Persian,3.3,29,12,3,3,3,5,5,3,6
Godiva,Sphynx,3.6,20,14,0,0,6,6,5,9,7
Archimedes,Munchkin,3.1,20,12,1,1,6,8,7,4,8
Baby Bear,Sphynx,3.8,25,12,0,0,8,6,6,7,7
Isamu,Ragdoll,4.2,28,13,3,2,4,6,5,3,6
Fuku,Bengal,7.8,30,13,2,1,10,8,10,6,8
Ferrari,Sphynx,5.0,24,14,0,0,8,7,7,8,8
Bootsy,Munchkin,3.2,21,12,2,1,7,6,8,4,8
Dior,Ragdoll,4.4,32,17,3,2,4,7,6,2,6
Kipling,Khao Manee,3.9,20,12,1,1,7,7,7,4,9
Maiya,British Shorthair,6.8,29,17,2,1,5,7,3,3,7
Rei,Khao Manee,3.7,22,16,1,1,8,6,9,4,9
Lara,Ragdoll,5.1,29,17,3,2,3,5,4,2,7
Aimi,Scottish Fold,4.9,20,14,3,2,4,8,7,5,9
Crocket,Ragdoll,5.0,25,14,3,2,3,6,6,2,7
Asa,Ragdoll,6.9,25,14,3,2,4,5,5,3,6
Banjo,Khao Manee,4.6,20,15,2,1,8,6,8,4,8
Ninja,British Shorthair,4.3,28,16,1,1,4,7,4,2,8
Lara,Bengal,5.0,26,16,1,1,9,6,9,8,8
Cute,Bengal,5.8,25,16,1,1,9,8,9,6,7
Doraemon,Ragdoll,5.4,29,15,3,2,4,6,6,3,8
Zipper,Abyssinian,3.3,20,10,2,0,7,8,9,5,10
Haru,Munchkin,3.9,20,13,1,1,6,8,9,5,8
Euclid,Khao Manee,3.9,21,13,1,1,6,7,8,3,9
Hiccup,Munchkin,3.9,19,12,1,1,6,7,8,5,9
Cute,Khao Manee,3.2,25,14,1,1,8,8,9,5,8
Juniper,British Shorthair,4.1,30,17,2,1,4,7,4,4,6
Akira,Khao Manee,3.9,25,15,1,1,8,8,7,3,10
Love Bug,Siamese,3.5,22,15,1,1,7,6,8,8,8
Ginkgo,Persian,5.7,30,13,3,3,4,6,3,4,4
Goldie,Munchkin,2.6,20,12,1,1,6,6,8,4,8
Hiro,Khao Manee,4.4,26,16,2,1,7,6,7,5,8
Jiggles,Siamese,4.5,20,12,2,1,9,8,9,10,10
Kitty,Munchkin,2.4,16,13,1,1,6,7,8,4,8
Hannibal,Khao Manee,3.4,24,13,1,1,6,7,7,3,8
Chika,British Shorthair,5.3,26,17,1,1,4,5,4,3,7
Wiggles,Munchkin,3.3,15,13,2,1,7,6,7,6,9
Muppet,Ragdoll,8.0,27,17,3,2,3,6,4,2,6
Athena,Abyssinian,4.1,21,14,1,0,9,8,8,5,10
Hazel,Sphynx,4.5,21,13,0,0,7,7,7,7,7
Hugo,Persian,3.3,25,14,3,3,3,5,4,4,4
Escrow,Scottish Fold,5.6,22,13,3,2,4,7,6,5,8
Panda,Bengal,5.4,26,16,1,1,9,8,9,6,8
Cuddlebug,Sphynx,3.5,26,14,0,0,8,6,7,7,9
Amigo,Khao Manee,3.7,26,13,2,1,6,7,9,4,9
Euripides,Khao Manee,3.0,26,14,1,1,7,7,7,3,10
Cute,Munchkin,3.4,20,14,2,1,6,8,9,4,8
Snowflake,Sphynx,4.0,23,12,0,0,7,5,5,7,9
Milkshake,Siamese,4.1,20,12,2,1,9,8,9,10,9
Hiccup,Abyssinian,3.3,20,15,2,0,9,6,9,5,9
Twinkie,Abyssinian,4.6,22,14,1,0,7,6,8,5,10
Bodhi,Munchkin,2.3,21,12,1,1,5,6,7,4,9
Skittles,Bengal,6.0,31,15,1,1,10,6,9,7,7
Eiko,Ragdoll,8.6,28,15,3,2,4,6,6,3,8
Sweetie,Abyssinian,4.1,24,12,2,0,9,7,8,7,10
Godfather,Abyssinian,3.4,20,10,1,0,7,7,7,7,10
Eri,Munchkin,3.8,17,13,2,1,6,6,8,6,9
Haruki,Siamese,5.4,22,13,2,1,7,8,8,10,10
Adorable,Sphynx,3.5,23,14,0,0,6,5,7,7,9
Juniper,Khao Manee,3.7,26,13,2,1,6,6,7,3,9
Momo,Bengal,7.2,30,15,2,1,9,8,10,6,8
Milkshake,Bengal,6.3,34,15,2,1,9,8,10,8,8
Dior,Ragdoll,4.3,26,14,3,2,3,5,5,4,8
